31 23 22 1 17 30
31 23 22 1 17 6
31 23 22 2 0 6
31 23 22 2 0 12
31 23 22 2 0 20
31 23 22 2 0 24
31 23 22 2 0 25
31 23 22 2 0 26
31 23 22 2 0 27
31 23 22 2 0 28
31 23 22 2 0 29
31 23 22 2 0 30
31 23 22 2 4 6
31 23 22 2 4 12
31 23 22 2 4 20
31 23 22 2 4 24
31 23 22 2 4 25
31 23 22 2 4 26
31 23 22 2 4 27
31 23 22 2 4 28
31 23 22 2 4 29
31 23 22 2 4 30
31 23 22 2 5 12
31 23 22 2 5 20
31 23 22 2 5 24
31 23 22 2 5 25
31 23 22 2 5 26
31 23 22 2 5 27
31 23 22 2 5 28
31 23 22 2 5 29
31 23 22 2 5 30
1 23 7 14 12 8
1 23 7 14 12 9
1 23 7 14 12 10
1 23 7 14 12 15
1 23 7 14 12 16
1 23 7 14 12 17
1 23 7 14 12 19
1 23 7 14 12 21
1 23 7 14 20 8
1 23 7 14 20 9
1 23 7 14 20 10
1 23 7 14 20 11
1 23 7 14 20 15
1 23 7 14 20 16
1 23 7 14 20 17
1 23 7 14 20 21
1 23 7 14 24 8
1 23 7 14 24 9
1 23 7 14 24 10
1 23 7 14 24 11
1 23 7 14 24 15
1 23 7 14 24 16
1 23 7 14 24 17
1 23 7 14 24 19
1 23 7 14 24 21
1 23 7 14 25 8
1 23 7 14 25 9
1 23 7 14 25 10
1 23 7 14 25 11
1 23 7 14 25 15
1 23 7 14 25 16
1 23 7 14 25 17
1 23 7 14 25 19
1 23 7 14 25 21
1 23 7 14 26 8
1 23 7 14 26 9
1 23 7 14 26 10
1 23 7 14 26 11
1 23 7 14 26 15
1 23 7 14 26 16
1 23 7 14 26 17
1 23 7 14 26 19
1 23 7 14 26 21
1 23 7 14 27 8
1 23 7 14 27 9
1 23 7 14 27 10
1 23 7 14 27 11
1 23 7 14 27 15
1 23 7 14 27 16
1 23 7 14 27 17
1 23 7 14 27 19
1 23 7 14 27 21
1 23 7 14 28 8
1 23 7 14 28 9
1 23 7 14 28 10
1 23 7 14 28 11
1 23 7 14 28 15
1 23 7 14 28 16
1 23 7 14 28 17
1 23 7 14 28 19
1 23 7 14 28 21
1 23 7 14 29 8
1 23 7 14 29 9
1 23 7 14 29 10
1 23 7 14 29 11
1 23 7 14 29 15
1 23 7 14 29 16
1 23 7 14 29 17
1 23 7 14 29 19
1 23 7 14 29 21
1 23 7 14 30 8
1 23 7 14 30 9
1 23 7 14 30 10
1 23 7 14 30 11
1 23 7 14 30 15
1 23 7 14 30 16
1 23 7 14 30 17
1 23 7 14 30 19
1 23 7 14 30 21
1 23 7 18 12 8
1 23 7 18 12 9
1 23 7 18 12 10
1 23 7 18 12 15
1 23 7 18 12 16
1 23 7 18 12 19
1 23 7 18 12 21
1 23 7 18 12 13
1 23 7 18 20 8
1 23 7 18 20 9
1 23 7 18 20 10
1 23 7 18 20 11
1 23 7 18 20 15
1 23 7 18 20 16
1 23 7 18 20 21
1 23 7 18 20 13
1 23 7 18 24 8
1 23 7 18 24 9
1 23 7 18 24 10
1 23 7 18 24 11
1 23 7 18 24 15
1 23 7 18 24 16
1 23 7 18 24 19
1 23 7 18 24 21
1 23 7 18 24 13
1 23 7 18 25 8
1 23 7 18 25 9
1 23 7 18 25 10
1 23 7 18 25 11
1 23 7 18 25 15
1 23 7 18 25 16
1 23 7 18 25 19
1 23 7 18 25 21
1 23 7 18 25 13
1 23 7 18 26 8
1 23 7 18 26 9
1 23 7 18 26 10
1 23 7 18 26 11
1 23 7 18 26 15
1 23 7 18 26 16
1 23 7 18 26 19
1 23 7 18 26 21
1 23 7 18 26 13
1 23 7 18 27 8
1 23 7 18 27 9
1 23 7 18 27 10
1 23 7 18 27 11
1 23 7 18 27 15
1 23 7 18 27 16
1 23 7 18 27 19
1 23 7 18 27 21
1 23 7 18 27 13
1 23 7 18 28 8
1 23 7 18 28 9
1 23 7 18 28 10
1 23 7 18 28 11
1 23 7 18 28 15
1 23 7 18 28 16
1 23 7 18 28 19
1 23 7 18 28 21
1 23 7 18 28 13
1 23 7 18 29 8
1 23 7 18 29 9
1 23 7 18 29 10
1 23 7 18 29 11
1 23 7 18 29 15
1 23 7 18 29 16
1 23 7 18 29 19
1 23 7 18 29 21
1 23 7 18 29 13
1 23 7 18 30 8
1 23 7 18 30 9
1 23 7 18 30 10
1 23 7 18 30 11
1 23 7 18 30 15
1 23 7 18 30 16
1 23 7 18 30 19
1 23 7 18 30 21
1 23 7 18 30 13
1 23 7 22 12 8
1 23 7 22 12 9
1 23 7 22 12 10
1 23 7 22 12 15
1 23 7 22 12 16
1 23 7 22 12 19
1 23 7 22 12 21
1 23 7 22 12 13
1 23 7 22 12 17
1 23 7 22 20 8
1 23 7 22 20 9
1 23 7 22 20 10
1 23 7 22 20 11
1 23 7 22 20 15
1 23 7 22 20 16
1 23 7 22 20 21
1 23 7 22 20 13
1 23 7 22 20 17
1 23 7 22 24 8
1 23 7 22 24 9
1 23 7 22 24 10
1 23 7 22 24 11
1 23 7 22 24 15
1 23 7 22 24 16
1 23 7 22 24 19
1 23 7 22 24 21
1 23 7 22 24 13
1 23 7 22 24 17
1 23 7 22 25 8
1 23 7 22 25 9
1 23 7 22 25 10
1 23 7 22 25 11
1 23 7 22 25 15
1 23 7 22 25 16
1 23 7 22 25 19
1 23 7 22 25 21
1 23 7 22 25 13
1 23 7 22 25 17
1 23 7 22 26 8
1 23 7 22 26 9
1 23 7 22 26 10
1 23 7 22 26 11
1 23 7 22 26 15
1 23 7 22 26 16
1 23 7 22 26 19
1 23 7 22 26 21
1 23 7 22 26 13
1 23 7 22 26 17
1 23 7 22 27 8
1 23 7 22 27 9
1 23 7 22 27 10
1 23 7 22 27 11
1 23 7 22 27 15
1 23 7 22 27 16
1 23 7 22 27 19
1 23 7 22 27 21
1 23 7 22 27 13
1 23 7 22 27 17
1 23 7 22 28 8
1 23 7 22 28 9
1 23 7 22 28 10
1 23 7 22 28 11
1 23 7 22 28 15
1 23 7 22 28 16
1 23 7 22 28 19
1 23 7 22 28 21
1 23 7 22 28 13
1 23 7 22 28 17
1 23 7 22 29 8
1 23 7 22 29 9
1 23 7 22 29 10
1 23 7 22 29 11
1 23 7 22 29 15
1 23 7 22 29 16
1 23 7 22 29 19
1 23 7 22 29 21
1 23 7 22 29 13
1 23 7 22 29 17
1 23 7 22 30 8
1 23 7 22 30 9
1 23 7 22 30 10
1 23 7 22 30 11
1 23 7 22 30 15
1 23 7 22 30 16
1 23 7 22 30 19
1 23 7 22 30 21
1 23 7 22 30 13
1 23 7 22 30 17
2 23 7 0 14 12
2 23 7 0 14 20
2 23 7 0 14 24
2 23 7 0 14 25
2 23 7 0 14 26
2 23 7 0 14 27
2 23 7 0 14 28
2 23 7 0 14 29
2 23 7 0 14 30
2 23 7 0 18 12
2 23 7 0 18 20
2 23 7 0 18 24
2 23 7 0 18 25
2 23 7 0 18 26
2 23 7 0 18 27
2 23 7 0 18 28
2 23 7 0 18 29
2 23 7 0 18 30
2 23 7 0 22 12
2 23 7 0 22 20
2 23 7 0 22 24
2 23 7 0 22 25
2 23 7 0 22 26
2 23 7 0 22 27
2 23 7 0 22 28
2 23 7 0 22 29
2 23 7 0 22 30
2 23 7 4 14 12
2 23 7 4 14 20
2 23 7 4 14 24
2 23 7 4 14 25
2 23 7 4 14 26
2 23 7 4 14 27
2 23 7 4 14 28
2 23 7 4 14 29
2 23 7 4 14 30
2 23 7 4 18 12
2 23 7 4 18 20
2 23 7 4 18 24
2 23 7 4 18 25
2 23 7 4 18 26
2 23 7 4 18 27
2 23 7 4 18 28
2 23 7 4 18 29
2 23 7 4 18 30
2 23 7 4 22 12
2 23 7 4 22 20
2 23 7 4 22 24
2 23 7 4 22 25
2 23 7 4 22 26
2 23 7 4 22 27
2 23 7 4 22 28
2 23 7 4 22 29
2 23 7 4 22 30
